s r e ¹	s r e ŋ ¹
t ɯ ⁴	d j ɯ ²
p r e n ¹	p r e n ¹
h w a ⁴	h w a ⁴
s j i ²	s j i ²
m i ¹	m i ¹
s e ¹	s r ɯ ²
d r o ŋ ¹	d r o ŋ ¹
s r o ¹	s r o ¹
d a ⁴	d a ⁴
m o ²	m o ²
p j ɛ ³	pʰ j ɛ ³
k o ⁵	k o ⁵
w o ⁴	χ ɯ ⁴
tsʰ i ⁴	tɕʰ i ⁴
p ɛ ⁴	b ɛ ⁴
ɖʐ ɔ ⁴	ɖʐ u ŋ ⁴
tsʰ r i ¹	tsʰ r e ŋ ¹
ŋ u ²	ŋ u ²
n i ¹	n j e ŋ ¹
pʰ a ⁴	pʰ a ¹
qʰ u ²	qʰ u ²
qʰ w a ŋ ²	qʰ w a ŋ ²
tsʰ ɯ ³	tsʰ ɯ ³
ts o ⁵	ts o ⁵
d r ɯ ¹	d j ɯ ¹
ɣ ɛ ⁴	tsʰ w a ⁴
n u ¹	n j o ŋ ¹
j a ⁴	j a ⁴
qʰ o ⁴	qʰ ɔ ⁴
j e n ¹	j e n ¹
q o ⁴	q ɔ ⁴
p j o ⁴	p j u ⁴
s r i ⁴	s r i ⁴
q a ŋ ¹	q a ŋ ¹
sʰ r o ŋ ¹	sʰ r o ŋ ¹
ɖʐ j æ n ³	dʑ æ n ³
e ²	n j i ²
t i ¹	tʲ ɯ ¹
b o ²	b o ŋ ²
tsʰ u ŋ ¹	tsʰ u ŋ ¹
dz o ŋ ¹	dz o ŋ ¹
ɖʐ o ¹	ɖʐ u ŋ ¹
b æ ¹	b æ ¹
kʰ r o ²	kʰ r o ²
ʔ w e n ¹	ʔ w e n ¹
s r e ŋ ¹	sʰ r e ŋ ¹
